"Calendar Year","Object Identification Number","Oversight Agency","Operator Name","Status","Location Name","State","Borough","Postcode","Address Street","Full Location Address","Full Location Phone Number","Latitude","Longitude","Wireline Dwn","Wireline Up","WiFi Dwn","WiFi Up","Workstation Number","Target Population","Digital Literacy Support Staff","Mon Hours","Tue Hours","Wed Hours","Thu Hours","Fri Hours","Sat Hours","Sun Hours","Language Access","Wheelchair Accessible","Wheelchair Access Notes","Assistive Technology","Technology Related Courses","Productivity Tools (ex:  Using Word, Excel, Powerpoint, Adobe Acrobat, etc.)","Job Readiness (ex: resume help, job search, etc.)","Education (ex: personal growth, k-12 supports, reading research, etc.)","Creative Expression  (ex: making art, videos, blogs, websites, etc.)","Media and Entertainment (ex: consuming, producing, etc.)","Certifications (ex: in software, in housing, in professional areas, etc.)","Digital Literacy","Digital Media and Creativity","Telehealth Skills","Advanced Tech Skills","General Tech Help","Device Loaning","Device Loaned","Type of Device Available","Access Requirements","Access Notes","URL","Community District","Council District","BIN","BBL","Census Tract (2020)","Neighborhood Tabulation Area (NTA) (2020)","Location"
"2025","DYCDPCCST233","Department of Youth and Community Development (DYCD)","St. Nicks Alliance",,"Sumner Cornerstone Community Center","NY","Brooklyn","11206","862 Park Avenue, 11206, Brooklyn, New York, USA","862 Park Avenue, 11206, Brooklyn, New York, USA","(718) 919-3938","40.6983568","-73.9404644","150","35","100","150","N/A","All NYC residents","N","3:00 PM - 10:00 PM","3:00 PM - 10:00 PM","3:00 PM - 10:00 PM","3:00 PM - 10:00 PM","3:00 PM - 10:00 PM","Closed","Closed","N/A","N/A","N/A","N/A","Y","N","Y","Y","N","Y","N","Y",,,,,"N",,"N/A","N/A","N/A","http://stnicksalliance.org","303","36","3324728","3015800001","28502","BK0302","POINT (-73.9404644 40.69835680000001)"
"2025","BPL043","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)",,"New Lots Library","NY","Brooklyn","11207","666 New Lots Avenue at Barbey St., 11207, Brooklyn, New York, USA","666 New Lots Avenue at Barbey St., 11207, Brooklyn, New York, USA","(718) 649-0311","40.6651422","-73.8850901","101","15","300","300","19","All NYC residents","Y","10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Partially","N/A","Y","Y","Y","N","N","N","N","N","N",,,,,"Y",,"Laptops,Desktops","N","N/A","http://bklynlibrary.org/locations/new-lots","305","42","3000000","3043070009","1122","BK0503","POINT (-73.8850901 40.6651422)"
"2025","QPL058","Queens Public Library (QPL)","Queens Public Library (QPL)",,"South Jamaica Library","NY","Queens","11433","108-41 Guy R. Brewer Boulevard, 11433, Queens, New York, USA","108-41 Guy R. Brewer Boulevard, 11433, Queens, New York, USA","(718) 739-4088","40.6957026","-73.7901976","500","500","24.4","24.4","16","All NYC residents","Y","10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","10am - 5pm","Closed","All languages through Language Line","N/A","N/A","Y","Y","N","N","N","N","N","N","N",,,,,"Y",,"Tablets,Desktops","N","N/A","https://www.queenslibrary.org/about-us/locations/south-jamaica","412","27","4539786","4101710008","258","QN1202","POINT (-73.7901976 40.6957026)"
"2025","DYCDPCCUN117","Department of Youth and Community Development (DYCD)","United Activities Unlimited. Inc.",,"Mariner's Harbor Cornerstone Community Center","NY","Staten Island","10303","157 Brabant Street, 10303, Staten Island, New York, USA","157 Brabant Street, 10303, Staten Island, New York, USA","(718) 698-0800","40.6323722","-74.1634667","75","0","0","75","0","All NYC residents","N","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","3:00 PM - 11:00 PM","3:00 PM - 11:00 PM","N/A","Y","N/A","N","N/A","N","N","N","N","N","N","N",,,,,"Y",,"Laptops","Y","Enrollment application","http://unitedactivities.org","501","49","5109121","5012450001","31901","SI0107","POINT (-74.1634667 40.63237220000001)"
"2025","PARKS005","NYC Parks & Recreation","NYC Parks & Recreation",,"Chelsea Media Lab","NY","Manhattan","10001","430 W 25th Street, 10001, Manhattan, New York, USA","430 W 25th Street, 10001, Manhattan, New York, USA","(212) 255-3705","40.7482428","-74.002081","668.5","35.7","11.3","9.5","17","All NYC residents","Y","10am-5:30pm","10am-5:30pm","10am-5:30pm","10am-7:30pm","5:30pm-12am","N/A","Closed","Interpreters available upon request","Y","N/A","Y","Y","N","N","N","Y","Y","Y","N",,,,,"Y",,"Desktops","Y","All ages; Recreation Center membership required","https://www.nycgovparks.org/facilities/recreationcenters/M260/schedule#MediaLab","104","3","1012811","1007220057","93","MN0401","POINT (-74.00208099999999 40.7482428)"
"2025","BPL058","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)",,"Washington Irving Library","NY","Brooklyn","11237","360 Irving Ave. (at Woodbine St.), 11237, Brooklyn, New York, USA","360 Irving Ave. (at Woodbine St.), 11237, Brooklyn, New York, USA","(718) 628-8378","40.6974841","-73.9122194","101","15","100","100","19","All NYC residents","Y","10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y","N/A","Y","Y","N","N","N","N","N","N","N",,,,,"Y",,"Laptops,Desktops","N","N/A","http://bklynlibrary.org/locations/washington-irving","304","37","3076852","3033620032","435","BK0402","POINT (-73.9122194 40.6974841)"
"2025","QPL052","Queens Public Library (QPL)","Queens Public Library (QPL)",,"Richmond Hill Library","NY","Queens","11418","118-14 Hillside Avenue, 11418, Queens, New York, USA","118-14 Hillside Avenue, 11418, Queens, New York, USA","(718) 849-7150","40.700774","-73.8316261","500","500","24.4","24.4","12","All NYC residents","Y","10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","10am - 5pm","Closed","All languages through Language Line","N/A","N/A","Y","Y","N","N","N","N","N","N","N",,,,,"Y",,"Tablets,Desktops","N","N/A","https://www.queenslibrary.org/about-us/locations/richmond-hill","409","29","4193458","4092640056","132","QN0902","POINT (-73.8316261 40.700774)"
"2025","DYCDPCCSO180","Department of Youth and Community Development (DYCD)","Southern Queens Park Association (SQPA)",,"Roy Wilkins Recreation Center","NY","Queens","11434","177-01 Baisley Boulevard, 11434, Queens, New York, USA","177-01 Baisley Boulevard, 11434, Queens, New York, USA","(718) 276-8686","40.6867439","-73.7688356","0","0","0","34.2","11","All NYC residents","N","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","Closed","Closed","Closed","Closed","N/A","Y","N/A","N/A","Y","N","N","N","N","N","N","Y",,,,,"Y",,"Desktops","N/A","N/A","http://sqpa.org","412","27","4268835","4124060180","426","QN1205","POINT (-73.7688356 40.6867439)"
"2025","DFTAPCCCYP779","NYC Aging","Cypress Hills-Fulton Street Senior Citizens Center Inc.",,"Cypress Hills Fulton Street Neighborhood Senior Citizens Center","NY","Brooklyn","11208","3208 Fulton Street, 11208, Brooklyn, New York, USA","3208 Fulton Street, 11208, Brooklyn, New York, USA","(718) 235-0064","40.6821112","-73.8768679","500","350","350","400","12","Older Adults","Y","8:15 AM - 4:15 PM","8:15 AM - 4:15 PM","8:15 AM - 4:15 PM","8:15 AM - 4:15 PM","8:15 AM - 4:15 PM","Closed","Closed","Spanish,Chinese","Y","richmond street ramp","N","Y","Y","N","N","N","Y","N","N",,,,,"N",,"Desktops,Printers","Y","member of site 60 years or over","http://cypresssrcntr.org/","305","37","3092631","3041400013","1178","BK0501","POINT (-73.8768679 40.6821112)"
"2025","DYCDPCCCH871","Department of Youth and Community Development (DYCD)","Children's Aid Society, Inc.",,"Children's Aid Society Frederick Douglass Children's Center","NY","Manhattan","10025","885 Columbus Avenue, 10025, Manhattan, New York, USA","885 Columbus Avenue, 10025, Manhattan, New York, USA","(212) 865-6338","40.7974734","-73.9638111","0","0","5","0","N/A","All NYC residents","N","8:00 AM - 7:00 PM","8:00 AM - 7:00 PM","8:00 AM - 7:00 PM","8:00 AM - 7:00 PM","8:00 AM - 7:00 PM","Closed","Closed","N/A","N/A","N/A","N/A","Y","N","Y","Y","N","Y","N","Y",,,,,"N",,"N/A","N/A","N/A","http://childrensaidnyc.org","107","7","1081301","1018360001","189","MN0703","POINT (-73.96381110000002 40.7974734)"
"2025","PARKS001","NYC Parks & Recreation","NYC Parks & Recreation",,"Alfred E. Smith Media Lab","NY","Manhattan","10038","80 Catherine Street, 10038, Manhattan, New York, USA","80 Catherine Street, 10038, Manhattan, New York, USA","(212) 285-0301","40.7098338","-73.9976028","473.8","22.1","21.4","458.3","17","All NYC residents","Y","10am-6pm","10am-6pm","10am-6pm","10am-6pm","6pm-12am","8am-4pm","Closed","Interpreters available upon request","Y","N/A","Y","Y","Y","Y","Y","Y","N","N","Y",,,,,"Y",,"Desktops","N/A","N/A","https://www.nycgovparks.org/facilities/recreationcenters/M194","103","1","1083357","1001110160","25","MN0301","POINT (-73.9976028 40.7098338)"
"2025","DFTAPCCJAM705","NYC Aging","Regional Aid For Interim Needs Inc.",,"Boston Road Neighborhood Senior Center","NY","Bronx","10467","2424 Boston Road, 10467, Bronx, New York, USA","2424 Boston Road, 10467, Bronx, New York, USA","(718) 547-8827","40.8617315","-73.8662365","124.6","21.4","134.4","22.3","10","Older Adults","Y","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed","Spanish,Chinese,Bengali,Russian,Haitian,Creole,Arabic,Urdu,Polish,French","Y","N/A","N","Y","Y","Y","Y","Y","Y","N","Y",,,,,"Y",,"Tablets,Desktops","Y","Age 60+","http://raininc.org","211","13","2093401","2044310001","330","BX1104","POINT (-73.8662365 40.8617315)"
"2025","NYPL045","New York Public Library (NYPL)","New York Public Library (NYPL)",,"Mariners Harbor Library","NY","Staten Island","10303","206 South Ave, 10303, Staten Island, New York, USA","206 South Ave, 10303, Staten Island, New York, USA","(212) 621-0690","40.6346631","-74.1666216","1000","1000","1000","1000","40","All NYC residents","Y","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","10:00 AM - 5:00 PM","10:00 AM - 5:00 PM","Closed","Spanish,Chinese,Russian,Bengali,Haitian,Creole,Arabic,Urdu,French,Polish","Y","N/A","Y","Y","Y","Y","Y","Y","N","N","N",,,,,"Y",,"Laptops,Desktops,Chromebooks","N","N/A","http://nypl.org/techconnect","501","49","5109138","5012660064","323","SI0107","POINT (-74.1666216 40.6346631)"
"2025","DFTAPCCGRE925","NYC Aging","Greenwich House, Inc.",,"Independence Plaza Older Adult Center","NY","Manhattan","10013","311 Greenwich Street 2nd Floor, 10013, Manhattan, New York, USA","311 Greenwich Street 2nd Floor, 10013, Manhattan, New York, USA","(212) 267-0499","40.7165872","-74.0106018","466.3","10.5","24.3","10.5","0","Older Adults","N","9:00 AM - 3:00 PM","9:00 AM - 3:00 PM","9:00 AM - 3:00 PM","9:00 AM - 3:00 PM","9:00 AM - 3:00 PM","Closed","Closed","Spanish,Chinese,Korean","Y","N/A","N","Y","Y","N","N","N","N","N","Y",,,,,"Y",,"Laptops,Scanners,Wi-fi Hotspots","Y","Age 60+","https://greenwichhouse.org/network-of-older-adult-centers/","101","1","1075706","1001407502","21","MN0102","POINT (-74.0106018 40.7165872)"
"2025","BPL051","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)",,"Saratoga Library","NY","Brooklyn","11233","8 Thomas S. Boyland St. at Macon St., 11233, Brooklyn, New York, USA","8 Thomas S. Boyland St. at Macon St., 11233, Brooklyn, New York, USA","(718) 573-5224","40.6847889","-73.9151773","101","15","100","100","15","All NYC residents,Teens","Y","10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y","N/A","Y","Y","Y","Y","Y","N","N","N","N",,,,,"Y",,"Laptops,Desktops","N","The Teen Tech Center at this site is open to teens aged 13 to 18.","http://bklynlibrary.org/locations/saratoga",,,,,,,"POINT (-73.9151773 40.6847889)"
"2025","DYCDPCCRE869","Department of Youth and Community Development (DYCD)","Research Foundation of CUNY",,"Saratoga Village Cornerstone Community Center","NY","Brooklyn","11233","940 Hancock Street, 11233, Brooklyn, New York, USA","940 Hancock Street, 11233, Brooklyn, New York, USA","(718) 445-2862","40.6858951","-73.9174803","10","1","1","10","N/A","All NYC residents","N","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","N/A","N/A","N/A","N/A","Y","N","Y","Y","N","Y","N","Y",,,,,"N",,"N/A","N/A","N/A","http://mec.cuny.edu","316","41","3039983","3014920001","373","BK1601","POINT (-73.9174803 40.6858951)"
"2025","BPL059","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)",,"Williamsburgh Library","NY","Brooklyn","11211","240 Division Ave. at Marcy Ave., 11211, Brooklyn, New York, USA","240 Division Ave. at Marcy Ave., 11211, Brooklyn, New York, USA","(718) 302-3485","40.7069304","-73.9575654","10","75","100","100","24","All NYC residents","Y","10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y","N/A","Y","Y","N","N","N","N","N","N","N",,,,,"Y",,"Laptops,Desktops","N","N/A","http://bklynlibrary.org/locations/williamsburgh","301","33","3060090","3021890001","529","BK0103","POINT (-73.9575654 40.7069304)"
"2025","BPL049","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)",,"Rugby Library","NY","Brooklyn","11203","1000 Utica Ave. , 11203, Brooklyn, New York, USA","1000 Utica Ave. , 11203, Brooklyn, New York, USA","(718) 566-0054","40.6486442","-73.9303871","101","15","100","100","20","All NYC residents","Y","10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y","N/A","Y","Y","Y","Y","N","N","N","N","N",,,,,"Y",,"Laptops,Desktops","N","N/A","http://bklynlibrary.org/locations/rugby","317","45","3103730","3047210028","860","BK1703","POINT (-73.93038709999999 40.6486442)"
"2025","NYPL047","New York Public Library (NYPL)","New York Public Library (NYPL)",,"Morningside Heights Library","NY","Manhattan","10025","2900 Broadway, 10025, Manhattan, New York, USA","2900 Broadway, 10025, Manhattan, New York, USA","(212) 864-2530","40.8060839","-73.9647098","1000","1000","1000","1000","18","All NYC residents","Y","10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","10:00 AM - 5:00 PM","Closed","Spanish,Chinese,Russian,Bengali,Haitian,Creole,Arabic,Urdu,French,Polish","Y","N/A","Y","Y","Y","Y","Y","Y","N","N","N",,,,,"Y",,"Laptops,Desktops,Chromebooks","N","N/A","http://nypl.org/techconnect","109","7","1057018","1018857501","199","MN0901","POINT (-73.9647098 40.8060839)"
"2025","DFTAPCCFOR922","NYC Aging","Fort Greene Council",,"Teresa Moore Neighborhood Senior Center","NY","Brooklyn","11208","2702 Linden Boulevard, 11208, Brooklyn, New York, USA","2702 Linden Boulevard, 11208, Brooklyn, New York, USA","(347) 663-7770","40.6687694","-73.8645674","86.3","34.1","91","36.5","3","Older Adults","Y","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed","Spanish,Chinese,Russian,French,Polish,Arabic,Korean,Creole,Bengali","Y","main building entrance","N","Y","Y","N","N","N","Y","N","Y",,,,,"Y",,"Desktops,Scanners,Microphones,Printers","Y","60 years old and older","http://fortgreenecouncil.org","305","42","3326995","3044880001","1214","BK0505","POINT (-73.8645674 40.6687694)"
"2025","PARKS019","NYC Parks & Recreation","NYC Parks & Recreation",,"McCarren Media Lab","NY","Brooklyn","11222","776 Lorimer Street, 11222, Brooklyn, New York, USA","776 Lorimer Street, 11222, Brooklyn, New York, USA","(718) 218-2380","40.7201776","-73.9496702","143.5","160.8","103.6","148","13","All NYC residents","Y","10am-6pm","10am-6pm","10am-6pm","10am-6pm","6pm-12am","N/A","Closed","Interpreters available upon request","Y","N/A","Y","Y","N","N","N","Y","Y","Y","N",,,,,"Y",,"Desktops","Y","All ages; Recreation Center membership required","https://www.nycgovparks.org/facilities/recreationcenters/B058/schedule#MediaLab","301","33","3067525","3026960001","515","BK0102","POINT (-73.9496702 40.7201776)"
"2025","DFTAPCCJEW986","NYC Aging","Jewish Association For Services For The Aged",,"Sue Ginsburg Older Adult Center","NY","Bronx","10469","975 Waring Avenue, 10469, Bronx, New York, USA","975 Waring Avenue, 10469, Bronx, New York, USA","(718)-881-1758","40.8614942","-73.8594416","93.3","80","91","93","4","Older Adults","Y","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","Closed","Closed","Spanish,Chinese,Russian,Bengali,Korean,Arabic,Urdu,French","Y","Center is ground level.","N","Y","Y","N","Y","N","N","Y","N",,,,,"Y",,"Headsets,Tablets,Printers","Y","Age 60+","https://jasa.org/","211","13","2093415","2044440001","324","BX1104","POINT (-73.8594416 40.8614942)"
"2025","NYPL050","New York Public Library (NYPL)","New York Public Library (NYPL)",,"Mosholu Library","NY","Bronx","10467","285 East 205th Street, 10467, Bronx, New York, USA","285 East 205th Street, 10467, Bronx, New York, USA","(718) 882-8239","40.8743822","-73.8783855","1000","1000","1000","1000","17","All NYC residents","Y","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","10:00 AM - 5:00 PM","10:00 AM - 5:00 PM","Closed","Spanish,Chinese,Russian,Bengali,Haitian,Creole,Arabic,Urdu,French,Polish","Y","Temporarily closed","Y","Y","Y","Y","Y","Y","N","N","N",,,,,"Y",,"Laptops,Desktops,Chromebooks","N","N/A","http://nypl.org/techconnect","207","11","2018123","2033410076","423","BX0703","POINT (-73.8783855 40.87438220000001)"
"2025","BPL046","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)",,"Paerdegat Library","NY","Brooklyn","11234","850 E. 59th St. at Paerdegat Ave. , 11234, Brooklyn, New York, USA","850 E. 59th St. at Paerdegat Ave. , 11234, Brooklyn, New York, USA","(718) 241-3994","40.6326401","-73.9199908","101","15","100","100","12","All NYC residents","Y","10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y","Ramp entrance on 9th St.","Y","Y","N","Y","Y","N","N","N","N",,,,,"Y",,"Laptops,Desktops","N","N/A","http://bklynlibrary.org/locations/paerdegat","318","46","3214944","3077620053","722","BK1801","POINT (-73.9199908 40.6326401)"
"2025","DFTAPCCKOR795","NYC Aging","Regional Aid For Interim Needs Inc.",,"Gunhill Older Adult Center","NY","Bronx","10467","3377 White Plains Road, 10467, Bronx, New York, USA","3377 White Plains Road, 10467, Bronx, New York, USA","(347) 843-7025","40.8747134","-73.8673211","30.6","35.7","30.6","357.1","8","Older Adults","N","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed","Spanish,Chinese,Russian,Haitian,Arabic,French,Polish,Bengali,Urdu","Y","N/A","N","Y","N","Y","N","N","Y","N","Y",,,,,"N",,"Desktops","Y","Age 60+","http://raininc.org","212","12","2087299","2046240037","374","BX1201","POINT (-73.8673211 40.8747134)"
"2025","DFTAPCCWAY461","NYC Aging","Wayside Outreach Development Inc.",,"Rosetta Gaston Senior Center","NY","Brooklyn","11212","461 Dumont Avenue, 11212, Brooklyn, New York, USA","461 Dumont Avenue, 11212, Brooklyn, New York, USA","(718)-345-5665","40.6654838","-73.9021485","85.7","85.7","92.9","94","3","Older Adults","N","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","Closed","Closed","N/A","Y","All entrances are wheelchair accessible.","Y","Y","Y","N","Y","Y","Y","N","Y",,,,,"Y",,"Desktops,Printers,Microphones","N","N/A","https://wordnyc.org/centers/","316","42","3084427","3037800044","910","BK1602","POINT (-73.9021485 40.6654838)"
"2025","DFTAPCCST.882","NYC Aging","St. Nicks Alliance",,"Swinging Sixties Older Adult Center","NY","Brooklyn","11211","212 Ainsile Street, 11211, Brooklyn, New York, USA","212 Ainsile Street, 11211, Brooklyn, New York, USA","(718) 963-3793","40.7129354","-73.9457967","0","0","0.7","1.5","4","Older Adults","N","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed","Spanish","Y","Accessible entrance ramp is located on the Ainslie Street side of the building.","Y","Y","N","N","N","N","N","N","N",,,,,"N",,"Desktops","Y","Must be age 60+ and a registered member of the older adult center","https://stnicksalliance.org/elder-care/older-adult-centers-oac/",,,,,,,"POINT (-73.9457967 40.7129354)"
"2025","DFTAPCCCAT754","NYC Aging","Catholic Charities Brooklyn & Queens",,"St Charles Neighborhood Senior Center","NY","Brooklyn","11201","55 Pierrepont Street, 11201, Brooklyn, New York, USA","55 Pierrepont Street, 11201, Brooklyn, New York, USA","(718)-855-0326","40.6959779","-73.9951007","87.5","10.8","97.5","6.2","6","Older Adults","Y","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","Closed","Closed","Russian","Y","The wheel accessible entrance is on Love Lane, Brooklyn Heights NY 11201.","N","N/A","N","N","N","N","N","N","N",,,,,"N",,"Desktops,Printers","Y","To become a member, clients must be 60 years of age or older.","https://www.ccbq.org/older-adult-centers/st-charles-jubilee-older-adult-center/","302","33","3001825","3002367502","501","BK0201","POINT (-73.9951007 40.6959779)"
